player_id,birth_year,birth_month,birth_day,birth_country,birth_state,birth_city,death_year,death_month,death_day,death_country,death_state,death_city,name_first,name_last,name_given,weight,height,bats,throws,debut,final_game,retro_id,bbref_id,inducted,allstar,game,ab,run,hit,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,ba,w,l,gpitch,gs,cg,sho,sv,ipouts,hallow,er,hrallow,bballow,sopitch,wp,batterhit,bk,bfp,gf,rallow,timein
foileha01,1929,6,10,USA,VA,Richmond,NA,NA,NA,NA,NA,NA,Hank,Foiles,Henry Lee,195,72,R,R,1953-04-21,1964-05-02,foilh101,foileha01,N,1,608,1455,171,353,59,10,46,166,3,7,170,295,31,2,19,0.24261168384879725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
foleyto02,1959,9,9,USA,GA,Fort Benning,NA,NA,NA,NA,NA,NA,Tom,Foley,Thomas Michael,175,73,L,R,1983-04-09,1995-07-13,folet001,foleyto02,N,0,1108,2708,248,661,134,20,32,263,32,29,232,387,48,7,17,0.24409158050221566,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,2,1,1,12
foliti01,1950,12,6,USA,CA,Culver City,NA,NA,NA,NA,NA,NA,Tim,Foli,Timothy John,179,72,R,R,1970-09-11,1985-06-15,folit001,foliti01,N,0,1696,6047,576,1515,241,20,25,501,81,55,265,399,29,35,169,0.25053745659004467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
fonsele01,1899,1,21,USA,CA,Oakland,1989,11,26,USA,IA,Ely,Lew,Fonseca,Lewis Albert,180,70,R,R,1921-04-13,1933-09-11,fonsl101,fonsele01,N,0,937,3404,518,1075,203,50,31,485,64,36,186,199,0,23,111,0.31580493537015275,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,12
forceda01,1849,7,27,USA,NY,New York,1918,6,21,USA,NJ,Englewood,Davy,Force,David W.,130,64,R,R,1871-05-05,1886-08-20,forcd101,forceda01,N,0,1029,4251,653,1060,141,27,1,373,33,5,156,267,0,0,0,0.24935309338979064,1,1,4,1,1,0,0,75,45,26,4,0,0,0,0,0,0,0,44,15
fordho01,1897,7,23,USA,CT,New Haven,1977,1,29,USA,MA,Winchester,Hod,Ford,Horace Hills,165,70,R,R,1919-09-08,1933-05-08,fordh101,fordho01,N,0,1446,4833,484,1269,200,55,16,494,21,28,351,354,0,24,177,0.26256983240223464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
fordwh01,1928,10,21,USA,NY,New York,NA,NA,NA,NA,NA,NA,Whitey,Ford,Edward Charles,178,70,L,L,1950-07-01,1967-05-21,fordw101,fordwh01,Y,10,500,1023,91,177,19,0,3,69,3,2,113,224,0,3,65,0.17302052785923755,236,106,498,438,156,45,10,9511,2766,967,228,1086,1956,75,28,5,13036,35,1107,16
foremfr01,1863,5,1,USA,MD,Baltimore,1957,11,19,USA,MD,Baltimore,Frank,Foreman,Francis Isaiah,160,72,R,R,1884-05-15,1902-05-10,foref101,foremfr01,N,0,243,754,104,169,23,15,9,73,18,0,62,109,0,9,7,0.22413793103448276,96,93,229,205,169,7,4,5165,1857,760,47,659,586,81,9,0,3141,22,1181,17
forscbo01,1950,1,13,USA,CA,Sacramento,2011,11,3,USA,FL,Weeki Wachee,Bob,Forsch,Robert Herbert,200,76,R,R,1974-07-07,1989-09-25,forsb001,forscbo01,N,0,509,893,77,190,45,8,12,84,3,1,27,249,0,1,115,0.2127659574468085,168,136,498,422,67,19,3,8384,2777,1169,216,832,1133,93,45,18,11715,19,1319,15
forscke01,1946,9,8,USA,CA,Sacramento,NA,NA,NA,NA,NA,NA,Ken,Forsch,Kenneth Roth,195,76,R,R,1970-09-07,1986-05-23,forsk001,forscke01,N,2,521,383,16,52,6,0,0,17,1,0,16,163,0,0,39,0.13577023498694518,114,113,521,241,70,18,51,6382,2071,796,155,586,1047,43,47,7,8852,177,881,15
forstte01,1952,1,14,USA,SD,Sioux Falls,NA,NA,NA,NA,NA,NA,Terry,Forster,Terry Jay,200,75,L,L,1971-04-11,1986-10-02,forst001,forstte01,N,0,620,78,7,31,4,1,0,7,1,0,2,9,0,0,6,0.3974358974358974,54,65,614,39,5,0,127,3317,1034,397,51,457,791,46,24,4,4699,318,454,15
fossato01,1957,9,23,Cuba,La Habana,La Habana,NA,NA,NA,NA,NA,NA,Tony,Fossas,Emilio Antonio,195,72,L,L,1988-05-15,1999-05-14,fosst001,fossato01,N,0,567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,24,567,0,0,0,7,1247,434,180,39,180,324,11,10,4,1842,149,211,11
fossera01,1947,4,4,USA,IL,Marion,NA,NA,NA,NA,NA,NA,Ray,Fosse,Raymond Earl,215,74,R,R,1967-09-08,1979-09-30,fossr101,fossera01,N,2,924,2957,299,758,117,13,61,324,15,19,203,363,35,18,28,0.2563408860331417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
fosteed02,1887,2,13,USA,IL,Chicago,1937,1,15,USA,DC,Washington,Eddie,Foster,Edward Cunningham,145,66,R,R,1910-04-14,1923-08-05,foste103,fosteed02,N,0,1500,5652,732,1490,191,71,6,451,195,53,528,255,0,25,112,0.2636234961075725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
fostege01,1948,12,1,USA,AL,Tuscaloosa,NA,NA,NA,NA,NA,NA,George,Foster,George Arthur,180,73,R,R,1969-09-10,1986-09-06,fostg001,fostege01,N,5,1977,7023,986,1925,307,47,348,1239,51,31,666,1419,106,52,3,0.274099387726043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
fothebo01,1897,8,16,USA,OH,Massillon,1938,3,20,USA,MI,Detroit,Bob,Fothergill,Robert Roy,230,70,R,R,1922-04-18,1933-07-05,fothb101,fothebo01,N,0,1106,3269,453,1064,225,52,36,582,42,52,202,177,0,20,88,0.32548179871520344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
foulkke01,1972,10,19,USA,SD,Ellsworth Air Force Base,NA,NA,NA,NA,NA,NA,Keith,Foulke,Keith Charles,195,72,R,R,1997-05-21,2008-09-18,foulk001,foulkke01,N,1,619,16,0,2,0,0,0,0,0,0,0,5,0,0,2,0.125,41,37,619,8,0,0,191,2360,652,291,94,194,718,14,44,2,3201,406,300,11
fournja01,1889,9,28,USA,MI,Au Sable,1973,9,5,USA,WA,Tacoma,Jack,Fournier,John Frank,195,72,L,R,1912-04-13,1927-10-02,fourj101,fournja01,N,0,1530,5208,822,1631,252,113,136,859,145,94,587,408,0,89,149,0.3131720430107527,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,15
foutzda01,1856,9,7,USA,MD,Carroll County,1897,3,5,USA,MD,Waverly,Dave,Foutz,David Luther,161,74,R,R,1884-07-29,1896-05-14,foutd101,foutzda01,N,0,1135,4533,784,1253,186,91,31,749,280,0,300,136,0,12,2,0.27641738363114937,147,66,251,216,202,16,4,5992,1843,631,38,510,790,55,47,0,6776,33,1068,11
foxch02,1970,9,3,USA,CA,Coronado,NA,NA,NA,NA,NA,NA,Chad,Fox,Chad Douglas,180,74,R,R,1997-07-13,2009-05-09,fox-c001,foxch02,N,0,219,7,0,0,0,0,0,0,0,0,0,3,0,0,1,0,10,12,219,0,0,0,6,684,197,96,22,134,262,24,9,2,1015,50,103,11
foxne01,1927,12,25,USA,PA,St. Thomas,1975,12,1,USA,MD,Baltimore,Nellie,Fox,Jacob Nelson,160,70,L,R,1947-06-08,1965-07-25,fox-n101,foxne01,Y,15,2367,9232,1279,2663,355,112,35,790,76,80,719,216,24,142,208,0.2884532062391681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
foxpe01,1909,3,8,USA,IN,Evansville,1966,7,5,USA,MI,Detroit,Pete,Fox,Ervin,165,71,R,R,1933-04-12,1945-09-23,fox-p102,foxpe01,N,1,1461,5636,895,1678,314,75,65,694,158,81,392,471,0,33,107,0.2977288857345635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
foxxji01,1907,10,22,USA,MD,Sudlersville,1967,7,21,USA,FL,Miami,Jimmie,Foxx,James Emory,195,72,R,R,1925-05-01,1945-09-23,foxxj101,foxxji01,Y,9,2317,8134,1751,2646,458,125,534,1922,87,72,1452,1311,0,13,71,0.3253012048192771,1,0,10,2,0,0,0,71,13,4,0,14,11,0,1,0,97,8,4,20
foytapa01,1930,11,16,USA,PA,Scranton,NA,NA,NA,NA,NA,NA,Paul,Foytack,Paul Eugene,175,71,R,R,1953-04-21,1964-05-07,foytp101,foytapa01,N,0,314,461,34,82,7,0,1,35,1,1,25,126,0,1,43,0.17787418655097614,86,87,312,193,63,7,7,4494,1381,689,176,662,827,34,15,8,6406,55,757,11
francjo01,1960,9,17,USA,NY,Brooklyn,NA,NA,NA,NA,NA,NA,John,Franco,John Anthony,170,70,L,L,1984-04-24,2005-07-01,franj001,francjo01,N,4,1119,34,2,3,0,0,0,1,0,0,0,14,0,0,3,0.08823529411764706,90,87,1119,0,0,0,424,3737,1166,400,81,495,975,54,22,9,5312,774,466,21
francju01,1958,8,23,D.R.,Hato Mayor,Hato Mayor del Rey,NA,NA,NA,NA,NA,NA,Julio,Franco,Julio Cesar,160,72,R,R,1982-04-23,2007-09-17,franj002,francju01,N,3,2527,8677,1285,2586,407,54,173,1194,281,107,917,1341,67,38,19,0.29802927279013486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
francti01,1933,11,4,USA,PA,Aliquippa,NA,NA,NA,NA,NA,NA,Tito,Francona,John Patsy,190,71,L,L,1956-04-17,1970-09-29,frant101,francti01,N,1,1719,5121,650,1395,224,34,125,656,46,21,544,694,59,32,38,0.27240773286467485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
frankfr02,1904,4,9,USA,PA,Port Royal,1989,8,17,USA,PA,Mifflintown,Fred,Frankhouse,Frederick Meloy,175,71,R,R,1927-09-07,1939-09-25,franf101,frankfr02,N,1,421,636,72,132,22,1,1,58,1,0,38,65,0,2,35,0.20754716981132076,106,97,402,216,81,10,12,5664,2033,822,111,701,622,32,43,6,8287,115,969,12
frasech01,1873,8,26,USA,IL,Chicago,1940,5,8,USA,ID,Wendell,Chick,Fraser,Charles Carrolton,188,70,R,R,1896-04-19,1909-05-03,frasc101,frasech01,N,0,458,1316,134,235,34,13,3,96,19,0,81,34,0,7,38,0.17857142857142858,175,212,433,389,342,22,6,10068,3460,1371,69,1332,1098,135,177,3,7392,42,1995,13
freehbi01,1941,11,29,USA,MI,Detroit,NA,NA,NA,NA,NA,NA,Bill,Freehan,William Ashley,203,75,R,R,1961-09-26,1976-10-03,freeb103,freehbi01,N,11,1774,6073,706,1591,241,35,200,758,24,21,626,753,67,114,38,0.2619792524287831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
freembu01,1871,10,30,USA,PA,Catasauqua,1949,6,25,USA,PA,Wilkes-Barre,Buck,Freeman,John Frank,169,69,L,L,1891-06-27,1907-04-20,freeb102,freembu01,N,0,1126,4208,588,1235,199,131,82,713,92,0,272,2,0,66,73,0.29348859315589354,3,2,7,4,4,0,0,153,50,25,3,36,28,0,3,1,0,3,45,15
freesge02,1934,1,8,USA,WV,Wheeling,2013,6,19,USA,LA,New Orleans,Gene,Freese,Eugene Lewis,175,71,R,R,1955-04-13,1966-09-03,freeg102,freesge02,N,0,1115,3446,429,877,161,28,115,432,51,26,243,535,28,20,48,0.2544979686593151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
fregoji01,1942,4,4,USA,CA,San Francisco,2014,2,14,USA,FL,Miami,Jim,Fregosi,James Louis,190,73,R,R,1961-09-14,1978-05-31,fregj101,fregoji01,N,6,1902,6523,844,1726,264,78,151,706,76,40,715,1097,48,32,79,0.26460217691246357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
frencla01,1907,11,1,USA,CA,Visalia,1987,2,9,USA,CA,San Diego,Larry,French,Lawrence Herbert,195,73,R,L,1929-04-18,1942-09-26,frenl101,frencla01,N,1,570,1057,83,199,27,5,1,84,3,0,48,210,0,4,84,0.18826868495742669,197,171,570,384,198,40,17,9456,3375,1206,164,819,1187,34,42,4,13465,109,1440,13
freylo01,1910,8,23,USA,MO,St. Louis,2009,9,13,USA,ID,Coeur d'Alene,Lonny,Frey,Linus Reinhard,160,70,L,R,1933-08-29,1948-09-28,freyl101,freylo01,N,3,1535,5517,848,1482,263,69,61,549,105,0,752,525,0,28,105,0.2686242523110386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
fribebe01,1899,8,18,USA,NH,Manchester,1958,12,8,USA,MA,Lynn,Bernie,Friberg,Bernard Albert,178,71,R,R,1919-08-20,1933-06-27,fribb101,fribebe01,N,0,1299,4169,544,1170,181,44,38,471,51,60,471,498,0,16,139,0.2806428400095946,0,0,1,0,0,0,0,12,4,2,0,3,1,0,0,0,17,1,2,13
frienbo01,1930,11,24,USA,IN,Lafayette,NA,NA,NA,NA,NA,NA,Bob,Friend,Robert Bartmess,190,72,R,R,1951-04-28,1966-09-24,frieb102,frienbo01,N,4,602,1137,56,138,16,2,2,60,0,0,38,375,0,0,120,0.12137203166226913,197,230,602,497,163,36,11,10833,3772,1438,286,894,1734,50,46,13,15214,56,1652,15
friscfr01,1897,9,9,USA,NY,Bronx,1973,3,12,USA,DE,Wilmington,Frankie,Frisch,Frank Francis,165,71,B,R,1919-06-17,1937-08-05,frisf101,friscfr01,Y,3,2311,9112,1532,2880,466,138,105,1244,419,74,728,272,0,31,229,0.3160667251975417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
frymatr01,1969,3,25,USA,KY,Lexington,NA,NA,NA,NA,NA,NA,Travis,Fryman,David Travis,180,73,R,R,1990-07-07,2002-09-29,frymt001,frymatr01,N,5,1698,6481,895,1776,345,40,223,1022,72,38,602,1369,19,41,15,0.2740317852183305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
frymawo01,1940,4,12,USA,KY,Ewing,2011,2,4,USA,KY,Lexington,Woodie,Fryman,Woodrow Thompson,197,75,R,L,1966-04-15,1983-07-28,frymw101,frymawo01,N,2,625,609,22,84,6,0,2,25,1,0,14,177,0,1,63,0.13793103448275862,141,155,625,322,68,27,58,7234,2367,1010,187,890,1587,68,68,16,10291,160,1136,17
fuentti01,1944,1,4,Cuba,La Habana,La Habana,NA,NA,NA,NA,NA,NA,Tito,Fuentes,Rigoberto,175,71,B,R,1965-08-18,1978-07-09,fuent101,fuentti01,N,0,1499,5566,610,1491,211,46,45,438,80,47,298,561,23,33,133,0.26787639238232125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
fullecu01,1898,9,13,USA,ME,Ellsworth,1975,1,9,USA,MA,Winthrop,Curt,Fullerton,Curtis Hooper,162,72,L,R,1921-04-14,1933-09-23,fullc102,fullecu01,N,0,115,110,9,20,2,1,0,6,0,0,15,26,0,0,4,0.18181818181818182,10,37,115,43,18,0,3,1269,483,240,19,211,104,12,21,2,1930,45,293,12
fulmech01,1851,2,13,USA,PA,Philadelphia,1940,2,15,USA,PA,Philadelphia,Chick,Fulmer,Charles John,158,72,R,R,1871-06-05,1884-08-16,fulmc102,fulmech01,N,0,583,2440,360,636,70,30,8,261,14,8,42,66,0,0,0,0.260655737704918,0,0,2,0,0,0,0,15,7,2,0,1,0,0,0,0,0,0,4,13
furilca01,1922,3,8,USA,PA,Stony Creek Mills,1989,1,21,USA,PA,Stony Creek Mills,Carl,Furillo,Carl Anthony,190,72,R,R,1946-04-16,1960-05-07,furic101,furilca01,N,2,1806,6378,895,1910,324,56,192,1058,48,26,514,436,28,47,59,0.29946691752900595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
gaettga01,1958,8,19,USA,IL,Centralia,NA,NA,NA,NA,NA,NA,Gary,Gaetti,Gary Joseph,180,72,R,R,1981-09-20,2000-04-12,gaetg001,gaettga01,N,2,2507,8951,1130,2280,443,39,360,1341,96,65,634,1602,57,96,32,0.25472014300078205,0,0,3,0,0,0,0,7,5,2,1,1,1,0,1,0,14,3,2,18
gagliph01,1941,12,27,USA,TN,Memphis,NA,NA,NA,NA,NA,NA,Phil,Gagliano,Philip Joseph,180,73,R,R,1963-04-16,1974-10-01,gaglp101,gagliph01,N,0,702,1411,150,336,50,7,14,159,5,4,163,184,7,4,12,0.23812898653437278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
gagnegr01,1961,11,12,USA,MA,Fall River,NA,NA,NA,NA,NA,NA,Greg,Gagne,Gregory Carpenter,185,71,R,R,1983-06-05,1997-09-27,gagng001,gagnegr01,N,0,1798,5673,712,1440,296,50,111,604,108,96,367,1121,20,40,89,0.25383395029085143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
gainede01,1886,11,10,USA,WV,Montrose,1947,1,29,USA,WV,Elkins,Del,Gainer,Dellas Clinton,180,72,R,R,1909-10-02,1922-09-30,gaind101,gainede01,N,0,548,1608,218,438,75,36,14,185,54,6,149,156,0,22,65,0.27238805970149255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
galanau01,1912,5,23,USA,CA,Berkeley,1993,12,28,USA,CA,Fairfield,Augie,Galan,August John,175,72,B,R,1934-04-29,1949-09-16,galaa101,galanau01,N,3,1742,5937,1004,1706,336,74,100,830,123,0,979,393,0,25,62,0.2873505137274718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
galaran01,1961,6,18,Venezuela,Distrito Federal,Caracas,NA,NA,NA,NA,NA,NA,Andres,Galarraga,Andres Jose,235,75,R,R,1985-08-23,2004-10-03,galaa001,galaran01,N,5,2257,8096,1195,2333,444,32,399,1425,128,81,583,2003,106,178,1,0.28816699604743085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
galehde01,1911,12,7,USA,OH,Marshallville,1998,12,12,USA,OH,Doylestown,Denny,Galehouse,Dennis Ward,195,73,R,R,1934-04-30,1949-05-03,galed101,galehde01,N,0,375,665,33,92,6,1,0,26,0,0,40,201,0,1,55,0.13834586466165413,109,118,375,258,100,17,13,6012,2148,885,104,735,851,29,18,3,8688,67,999,15
gallemi01,1960,10,31,USA,CA,Whittier,NA,NA,NA,NA,NA,NA,Mike,Gallego,Michael Anthony,160,68,R,R,1985-04-11,1997-07-23,gallm001,gallemi01,N,0,1111,2931,374,700,111,12,42,282,24,31,326,465,5,32,69,0.23882633913340157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
galvipu01,1856,12,25,USA,MO,St. Louis,1902,3,7,USA,PA,Pittsburgh,Pud,Galvin,James Francis,190,68,R,R,1875-05-22,1892-08-02,galvj103,galvipu01,Y,0,731,2748,278,552,87,31,5,220,23,0,38,631,0,2,0,0.20087336244541484,364,310,705,689,646,57,2,18010,6405,1910,122,745,1806,223,57,1,25234,17,3355,17
gamblos01,1949,12,20,USA,AL,Ramer,NA,NA,NA,NA,NA,NA,Oscar,Gamble,Oscar Charles,160,71,L,R,1969-08-27,1985-08-08,gambo001,gamblos01,N,0,1584,4502,656,1195,188,31,200,666,47,37,610,546,62,43,12,0.26543758329631273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
gantnji01,1953,1,5,USA,WI,Fond du Lac,NA,NA,NA,NA,NA,NA,Jim,Gantner,James Elmer,180,72,L,R,1976-09-03,1992-10-03,gantj001,gantnji01,N,0,1801,6189,726,1696,262,38,47,568,137,78,383,501,40,52,106,0.2740345774761674,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,5,0,0,16
gantro01,1965,3,2,USA,TX,Victoria,NA,NA,NA,NA,NA,NA,Ron,Gant,Ronald Edwin,172,72,R,R,1987-09-06,2003-05-25,gantr001,gantro01,N,2,1832,6449,1080,1651,302,50,321,1008,243,102,770,1411,38,32,12,0.2560086835168243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
ganzech01,1862,6,18,USA,WI,Waterford,1914,4,7,USA,MA,Quincy,Charlie,Ganzel,Charles William,161,72,R,R,1884-09-27,1897-09-21,ganzc101,ganzech01,N,0,786,2984,421,774,91,45,10,412,60,0,161,121,0,18,13,0.2593833780160858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
garbege01,1947,11,13,USA,PA,Lancaster,NA,NA,NA,NA,NA,NA,Gene,Garber,Henry Eugene,175,70,R,R,1969-06-17,1988-07-01,garbg001,garbege01,N,0,933,115,7,17,0,0,0,4,0,0,12,41,0,0,11,0.14782608695652175,96,113,931,9,4,0,218,4530,1464,560,123,445,940,30,37,10,6327,609,654,19
garceri01,1971,5,18,Venezuela,Aragua,Maracay,NA,NA,NA,NA,NA,NA,Rich,Garces,Richard Aron,250,72,R,R,1990-09-18,2002-07-20,garcr001,garceri01,N,0,287,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,10,287,0,0,0,7,1024,290,142,32,164,296,6,11,2,1476,60,162,11
garcida01,1957,2,7,D.R.,Espaillat,Moca,NA,NA,NA,NA,NA,NA,Damaso,Garcia,Damaso Domingo,165,73,R,R,1978-06-24,1989-09-12,garcd001,garcida01,N,2,1032,3914,490,1108,183,27,36,323,203,90,130,322,11,27,29,0.28308635666836995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
garcimi01,1923,11,17,USA,CA,San Gabriel,1986,1,13,USA,OH,Fairview Park,Mike,Garcia,Edward Miguel,195,73,R,R,1948-10-03,1961-09-02,garcm101,garcimi01,N,3,428,696,41,127,23,1,2,62,0,2,31,151,0,2,58,0.1824712643678161,142,97,428,281,111,27,23,6524,2148,789,122,719,1117,30,33,2,9237,77,888,12
garcino01,1973,7,23,USA,CA,Whittier,NA,NA,NA,NA,NA,NA,Nomar,Garciaparra,Anthony Nomar,165,72,R,R,1996-08-31,2009-10-04,garcn001,garcino01,N,6,1434,5586,927,1747,370,52,229,936,95,31,403,554,54,59,5,0.31274615109201576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
gardnla01,1886,5,13,USA,VT,Enosburg Falls,1976,3,11,USA,VT,St. George,Larry,Gardner,William Lawrence,165,68,L,R,1908-06-25,1924-09-06,gardl101,gardnla01,N,0,1923,6688,866,1931,301,129,27,934,165,68,654,282,0,32,311,0.2887260765550239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
gardnma01,1962,3,1,USA,CA,Los Angeles,NA,NA,NA,NA,NA,NA,Mark,Gardner,Mark Allan,190,73,R,R,1989-05-16,2001-10-07,gardm001,gardnma01,N,0,350,506,22,62,3,2,1,22,0,0,16,206,0,4,61,0.1225296442687747,99,93,345,275,15,8,1,5294,1752,894,237,628,1256,29,65,13,7540,20,960,12
garmsde01,1907,6,26,USA,TX,Bangs,1984,12,16,USA,TX,Glen Rose,Debs,Garms,Debs C.,165,68,L,R,1932-08-10,1945-09-25,garmd101,garmsde01,N,0,1010,3111,438,910,141,39,17,328,18,8,288,161,0,16,46,0.2925104468016715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
garneph01,1949,4,30,USA,TN,Jefferson City,NA,NA,NA,NA,NA,NA,Phil,Garner,Philip Mason,175,70,R,R,1973-09-10,1988-10-02,garnp001,garneph01,N,3,1860,6136,780,1594,299,82,109,738,225,105,564,842,74,34,67,0.25977835723598436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
garrra01,1945,12,12,USA,LA,Monroe,NA,NA,NA,NA,NA,NA,Ralph,Garr,Ralph Allen,185,71,L,R,1968-09-03,1980-06-04,garrr101,garrra01,N,1,1317,5108,717,1562,212,64,75,408,172,83,246,445,46,19,62,0.3057948316366484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
garvene01,1925,12,25,USA,OH,Ney,NA,NA,NA,NA,NA,NA,Ned,Garver,Ned Franklin,180,70,R,R,1948-04-28,1961-06-04,garvn102,garvene01,N,1,458,827,87,180,27,3,7,72,1,1,76,109,0,1,53,0.21765417170495768,129,157,402,330,153,18,12,7432,2471,1027,213,881,881,49,41,7,10583,40,1184,13
garvest01,1948,12,22,USA,FL,Tampa,NA,NA,NA,NA,NA,NA,Steve,Garvey,Steven Patrick,192,70,R,R,1969-09-01,1987-05-23,garvs001,garvest01,N,10,2332,8835,1143,2599,440,43,272,1308,83,62,479,1003,113,29,33,0.29417091114883986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
gastoci01,1944,3,17,USA,TX,San Antonio,NA,NA,NA,NA,NA,NA,Cito,Gaston,Clarence Edwin,190,75,R,R,1967-09-14,1978-10-01,gastc101,gastoci01,N,1,1026,3120,314,799,106,30,91,387,13,7,185,693,14,9,10,0.25608974358974357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
gedmari01,1959,9,26,USA,MA,Worcester,NA,NA,NA,NA,NA,NA,Rich,Gedman,Richard Leo,210,72,L,R,1980-09-07,1992-10-04,gedmr001,gedmari01,N,2,1033,3159,331,795,176,12,88,382,3,4,236,509,53,16,29,0.251661918328585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
gehrich01,1903,5,11,USA,MI,Fowlerville,1993,1,21,USA,MI,Bloomfield Hills,Charlie,Gehringer,Charles Leonard,180,71,L,R,1924-09-22,1942-09-27,gehrc101,gehrich01,Y,6,2323,8860,1774,2839,574,146,184,1427,181,89,1186,372,0,50,141,0.32042889390519186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
